rcid,session,date,unres,me,nu,di,hr,co,ec
1591,30,1975-12-06T00:00:00Z,R/30/3463,0,0,0,0,0,0
1592,30,1975-12-06T00:00:00Z,R/30/3466,0,1,1,0,0,0
1593,30,1975-12-06T00:00:00Z,R/30/3467,0,1,1,0,0,0
1594,30,1975-12-06T00:00:00Z,R/30/3468,0,0,0,0,0,0
1595,30,1975-12-06T00:00:00Z,R/30/3471,0,1,1,0,0,0
1596,30,1975-12-06T00:00:00Z,R/30/3472A,0,1,1,0,0,0
1597,30,1975-12-06T00:00:00Z,R/30/3472B,0,1,0,0,0,0
1598,30,1975-12-06T00:00:00Z,R/30/3473,0,1,1,0,0,0
1599,30,1975-12-06T00:00:00Z,R/30/3474,1,1,1,0,0,0
1600,30,1975-12-06T00:00:00Z,R/30/3477,0,1,1,0,0,0
1601,30,1975-12-06T00:00:00Z,R/30/3478,0,1,1,0,0,0
1602,30,1975-12-06T00:00:00Z,R/30/3479,0,1,1,0,0,0
1603,30,1975-12-07T00:00:00Z,R/30/3484A,0,1,1,0,0,0
1604,30,1975-12-07T00:00:00Z,R/30/3484B,0,0,1,0,0,0
1605,30,1975-12-07T00:00:00Z,R/30/3484C,0,1,1,0,0,0
1606,30,1975-12-07T00:00:00Z,R/30/3484D,0,0,1,0,0,0
1607,30,1975-12-07T00:00:00Z,R/30/3484E,0,0,1,0,0,0
1608,30,1975-11-06T00:00:00Z,R/30/3411C,0,0,0,0,0,0
1609,30,1975-11-06T00:00:00Z,R/30/3411D,0,0,0,1,0,0
1610,30,1975-11-06T00:00:00Z,R/30/3411F,0,0,0,1,0,0
1611,30,1975-12-05T00:00:00Z,R/30/3411G,0,0,0,1,0,0
1612,30,1975-12-03T00:00:00Z,R/30/3419B,1,0,0,0,0,0
1613,30,1975-12-03T00:00:00Z,R/30/3419C,1,0,0,0,1,0
1614,30,1975-12-03T00:00:00Z,R/30/3525A,1,0,0,1,1,0
1615,30,1975-12-03T00:00:00Z,R/30/3525B,1,0,0,1,1,0
1616,30,1975-12-03T00:00:00Z,R/30/3525C,1,0,0,1,1,0
1617,30,1975-12-03T00:00:00Z,R/30/3525D,1,0,0,0,0,0
1618,30,1975-12-07T00:00:00Z,R/30/3586,0,0,0,0,0,1
1619,30,1975-12-03T00:00:00Z,R/30/3516,0,0,1,0,0,0
1620,30,1975-11-01T00:00:00Z,R/30/3377,0,0,0,1,0,0
1621,30,1975-11-01T00:00:00Z,R/30/3378,0,0,0,1,0,0
1622,30,1975-11-01T00:00:00Z,R/30/3379,1,0,0,1,0,0
1623,30,1975-11-01T00:00:00Z,R/30/3383,0,0,0,1,1,0
1624,30,1975-12-04T00:00:00Z,R/30/3448,0,0,0,1,0,0
1625,30,1975-12-04T00:00:00Z,R/30/3450,0,0,0,0,0,0
1626,30,1975-12-04T00:00:00Z,R/30/3451,0,0,0,1,0,0
1627,30,1975-12-03T00:00:00Z,R/30/3519,0,0,0,0,0,0
1628,30,1975-12-03T00:00:00Z,R/30/3520,0,0,0,1,0,0
1629,30,1975-12-03T00:00:00Z,R/30/3521,0,0,0,1,0,0
1630,30,1975-11-05T00:00:00Z,R/30/3397,0,0,0,0,0,0
1631,30,1975-11-05T00:00:00Z,R/30/3398,0,0,0,0,1,0
1632,30,1975-12-03T00:00:00Z,R/30/3420,0,0,0,0,1,0
1633,30,1975-12-03T00:00:00Z,R/30/3421,0,0,0,0,1,0
1634,30,1975-12-03T00:00:00Z,R/30/3424,0,0,0,0,1,0
1635,30,1975-12-03T00:00:00Z,R/30/3429,0,0,0,0,1,0
1636,30,1975-12-03T00:00:00Z,R/30/3432,0,0,0,0,1,0
1637,30,1975-12-03T00:00:00Z,R/30/3433,0,0,0,0,1,0
1638,30,1975-12-05T00:00:00Z,R/30/3458A,0,0,0,0,0,0
1639,30,1975-12-05T00:00:00Z,R/30/3458B,0,0,0,0,0,0
1640,30,1975-12-06T00:00:00Z,R/30/3480,0,0,0,0,1,0
1641,30,1975-12-07T00:00:00Z,R/30/3485,0,0,0,0,1,0
1642,30,1975-11-05T00:00:00Z,R/30/3374B,0,0,0,0,0,0
1643,30,1975-12-05T00:00:00Z,R/30/3532,0,0,0,0,0,1
1644,30,1975-12-05T00:00:00Z,R/30/3533,0,0,0,0,0,0
1645,30,1975-12-05T00:00:00Z,R/30/3535,0,0,0,1,0,0
1646,30,1975-12-05T00:00:00Z,R/30/3537,0,0,0,0,0,0
1647,30,1975-12-05T00:00:00Z,R/30/3538,0,0,0,0,0,0
1648,30,1975-12-05T00:00:00Z,R/30/3539A,0,0,0,1,1,0
1649,30,1975-12-05T00:00:00Z,R/30/3539C,0,0,0,0,0,0
1650,30,1975-12-05T00:00:00Z,R/30/3540,0,0,0,0,0,0
1651,30,1975-12-05T00:00:00Z,R/30/3541,0,0,0,0,0,0
1741,32,1977-10-05T00:00:00Z,R/32/5,1,0,0,0,1,0
1742,32,1977-11-05T00:00:00Z,R/32/7,0,0,0,0,1,0
1743,32,1977-11-01T00:00:00Z,R/32/9C,0,0,0,0,0,0
1744,32,1977-11-01T00:00:00Z,R/32/9D,0,0,0,1,1,0
1745,32,1977-11-01T00:00:00Z,R/32/9E,0,0,0,0,0,0
1746,32,1977-11-01T00:00:00Z,R/32/9F,0,0,0,0,0,0
1747,32,1977-11-01T00:00:00Z,R/32/9G,0,0,0,0,0,0
1748,32,1977-11-01T00:00:00Z,R/32/9H,0,0,0,0,0,0
1749,32,1977-11-06T00:00:00Z,R/32/15,0,0,0,0,0,0
1750,32,1977-11-01T00:00:00Z,R/32/20,1,0,0,0,1,0
1751,32,1977-12-03T00:00:00Z,R/32/40A,1,0,0,0,0,0
1752,32,1977-12-03T00:00:00Z,R/32/40B,1,0,0,1,0,0
1753,32,1977-12-01T00:00:00Z,R/32/42,0,0,0,0,1,0
1754,32,1977-12-01T00:00:00Z,R/32/105B,0,0,0,1,0,0
1755,32,1977-12-01T00:00:00Z,R/32/105C,0,0,0,1,0,1
1756,32,1977-12-01T00:00:00Z,R/32/105D,1,0,0,0,0,0
1757,32,1977-12-01T00:00:00Z,R/32/105F,0,0,0,0,0,1
1758,32,1977-12-01T00:00:00Z,R/32/105G,0,0,0,0,0,0
1759,32,1977-12-01T00:00:00Z,R/32/105H,0,0,0,1,0,0
1760,32,1977-12-01T00:00:00Z,R/32/105I,0,0,0,1,0,0
1761,32,1977-12-01T00:00:00Z,R/32/105J,0,0,0,1,0,0
1762,32,1977-12-01T00:00:00Z,R/32/105K,0,0,0,0,0,0
1763,32,1977-12-01T00:00:00Z,R/32/105L,0,0,0,1,0,0
1764,32,1977-12-01T00:00:00Z,R/32/105M,0,0,0,1,0,0
1765,32,1977-12-01T00:00:00Z,R/32/105N,0,0,0,1,0,0
1766,32,1977-12-01T00:00:00Z,R/32/105O,0,0,0,0,0,1
1767,32,1977-12-06T00:00:00Z,R/32/76,0,1,1,0,0,0
1768,32,1977-12-06T00:00:00Z,R/32/78,0,1,1,0,0,0
1769,32,1977-12-06T00:00:00Z,R/32/79,0,1,1,0,0,0
1770,32,1977-12-06T00:00:00Z,R/32/80,0,0,1,0,0,0
1771,32,1977-12-06T00:00:00Z,R/32/81,0,1,1,0,0,0
1772,32,1977-12-06T00:00:00Z,R/32/82,1,1,1,0,0,0
1773,32,1977-12-06T00:00:00Z,R/32/83,0,1,1,0,0,0
1774,32,1977-12-06T00:00:00Z,R/32/84A,0,1,1,0,0,1
1775,32,1977-12-06T00:00:00Z,R/32/84B,0,1,1,0,0,1
1776,32,1977-12-06T00:00:00Z,R/32/85,0,0,1,0,0,0
1777,32,1977-12-06T00:00:00Z,R/32/86,0,0,0,0,0,0
1778,32,1977-12-06T00:00:00Z,R/32/87B,0,1,0,0,0,0
1779,32,1977-12-06T00:00:00Z,R/32/87D,0,0,1,0,0,0
1780,32,1977-12-06T00:00:00Z,R/32/87F,0,1,1,0,0,0
1781,32,1977-12-06T00:00:00Z,R/32/87G,0,0,1,0,0,0
1782,32,1977-12-06T00:00:00Z,R/32/152,0,0,1,0,0,0
1783,32,1977-12-06T00:00:00Z,R/32/153,0,0,0,0,0,0
1784,32,1977-12-06T00:00:00Z,R/32/154,0,0,0,0,0,0
1785,32,1977-12-07T00:00:00Z,R/32/196B,0,0,0,0,0,0
1786,32,1977-12-07T00:00:00Z,R/32/90A,1,0,0,0,0,0
1787,32,1977-12-07T00:00:00Z,R/32/90C,1,0,0,0,0,0
1788,32,1977-12-07T00:00:00Z,R/32/90E,1,0,0,0,1,0
1789,32,1977-12-07T00:00:00Z,R/32/91A,1,0,0,1,1,0
1790,32,1977-12-07T00:00:00Z,R/32/91B,1,0,0,1,1,0
1791,32,1977-12-07T00:00:00Z,R/32/91C,1,0,0,1,1,0
1792,32,1977-12-02T00:00:00Z,R/32/113,0,0,0,0,0,1
1793,32,1977-12-02T00:00:00Z,R/32/115,0,0,0,0,0,0
1794,32,1977-12-06T00:00:00Z,R/32/158,0,0,0,0,0,0
1795,32,1977-12-06T00:00:00Z,R/32/161,1,0,0,0,1,1
1796,32,1977-12-06T00:00:00Z,R/32/162,0,0,0,1,0,0
1797,32,1977-12-06T00:00:00Z,R/32/171,1,0,0,0,1,0
1798,32,1977-12-06T00:00:00Z,R/32/191,0,0,0,0,0,1
1799,32,1977-12-06T00:00:00Z,R/32/193,0,0,0,0,0,0
1800,32,1977-11-04T00:00:00Z,R/32/12,0,0,0,1,0,0
1801,32,1977-11-04T00:00:00Z,R/32/13,0,0,0,1,0,0
1802,32,1977-11-04T00:00:00Z,R/32/14,0,0,0,0,1,0
1803,32,1977-12-03T00:00:00Z,R/32/118,0,0,0,1,0,0
1804,32,1977-12-03T00:00:00Z,R/32/122,0,0,0,1,1,0
1805,32,1977-12-03T00:00:00Z,R/32/124,0,0,0,0,0,0
1806,32,1977-12-03T00:00:00Z,R/32/125,0,0,0,0,0,0
1807,32,1977-12-03T00:00:00Z,R/32/126,0,0,0,0,0,0
1808,32,1977-12-03T00:00:00Z,R/32/129,0,0,0,1,0,0
1809,32,1977-12-03T00:00:00Z,R/32/130,0,0,0,1,0,0
1810,32,1977-12-03T00:00:00Z,R/32/142,0,0,0,1,0,0
1811,32,1977-11-04T00:00:00Z,R/32/27,0,0,0,0,1,0
1812,32,1977-11-04T00:00:00Z,R/32/32,0,0,0,0,1,0
1813,32,1977-11-04T00:00:00Z,R/32/33,0,0,0,0,1,0
1814,32,1977-11-04T00:00:00Z,R/32/34,0,0,0,0,1,0
1815,32,1977-11-04T00:00:00Z,R/32/35,0,0,0,0,0,1
1816,32,1977-11-04T00:00:00Z,R/32/36,0,0,0,0,1,0
1817,32,1977-12-03T00:00:00Z,R/32/116B,0,0,0,0,1,0
1818,32,1977-12-03T00:00:00Z,R/32/4B,0,0,0,0,0,0
1819,32,1977-12-03T00:00:00Z,R/32/4C,0,0,0,0,0,0
1820,32,1977-12-03T00:00:00Z,R/32/39,0,0,0,0,0,0
1821,32,1977-12-01T00:00:00Z,R/32/198,0,0,0,0,0,0
1822,32,1977-12-01T00:00:00Z,R/32/200,0,0,0,0,0,0
1823,32,1977-12-01T00:00:00Z,R/32/202A,0,0,0,0,0,0
1824,32,1977-12-01T00:00:00Z,R/32/204,0,0,0,0,0,0
1825,32,1977-12-01T00:00:00Z,R/32/205,0,0,0,0,0,0
1826,32,1977-12-01T00:00:00Z,R/32/208,0,0,0,0,0,0
1827,32,1977-12-01T00:00:00Z,R/32/210,0,0,0,0,0,0
1828,32,1977-12-01T00:00:00Z,R/32/212A,0,0,0,0,0,0
1829,32,1977-12-01T00:00:00Z,R/32/212D,0,0,0,0,0,0
1830,32,1977-12-01T00:00:00Z,R/32/213A,0,0,0,0,0,0
1831,32,1977-12-01T00:00:00Z,R/32/213C,0,0,0,0,0,0
1832,32,1977-12-01T00:00:00Z,R/32/214,0,0,0,0,0,0
1833,32,1977-12-01T00:00:00Z,R/32/215,0,0,0,0,0,0
1834,32,1977-12-01T00:00:00Z,R/32/450B,0,0,0,0,0,0
1835,32,1977-12-01T00:00:00Z,R/32/450C,0,0,0,0,0,0
1836,32,1977-12-01T00:00:00Z,R/32/452,0,0,0,0,0,0
1837,32,1977-12-03T00:00:00Z,R/32/147,0,0,0,0,0,0
1838,32,1977-12-03T00:00:00Z,R/32/150,0,0,0,0,0,0
1971,34,1979-09-05T00:00:00Z,R/34/2A,0,0,0,0,0,0
1972,34,1979-11-01T00:00:00Z,R/34/22,0,0,0,1,0,0
1973,34,1979-11-07T00:00:00Z,R/34/30,0,0,0,0,0,0
1974,34,1979-11-02T00:00:00Z,R/34/65A,1,0,0,0,0,0
1975,34,1979-11-02T00:00:00Z,R/34/65B,1,0,0,0,1,0
1976,34,1979-12-03T00:00:00Z,R/34/65C,1,0,0,1,0,0
1977,34,1979-12-03T00:00:00Z,R/34/65D,1,0,0,1,0,0
1978,34,1979-12-04T00:00:00Z,R/34/69,0,0,0,0,1,0
1979,34,1979-12-04T00:00:00Z,R/34/70,1,0,0,0,1,0
1980,34,1979-12-03T00:00:00Z,R/34/92A,0,0,0,0,1,0
1981,34,1979-12-03T00:00:00Z,R/34/92B,0,0,0,0,0,0
1982,34,1979-12-03T00:00:00Z,R/34/92C,0,0,0,0,0,0
1983,34,1979-12-03T00:00:00Z,R/34/92F,0,0,0,0,1,0
1984,34,1979-12-03T00:00:00Z,R/34/92G,0,0,0,0,1,0
1985,34,1979-12-03T00:00:00Z,R/34/93A,0,0,0,0,0,0
1986,34,1979-12-03T00:00:00Z,R/34/93C,0,0,0,0,0,0
1987,34,1979-12-03T00:00:00Z,R/34/93D,0,1,0,0,0,0
1988,34,1979-12-03T00:00:00Z,R/34/93E,0,1,0,0,0,0
1989,34,1979-12-03T00:00:00Z,R/34/93F,0,0,0,0,0,0
1990,34,1979-12-03T00:00:00Z,R/34/93I,0,0,0,1,0,0
1991,34,1979-12-03T00:00:00Z,R/34/93J,0,0,0,1,0,0
1992,34,1979-12-03T00:00:00Z,R/34/93L,0,0,0,1,0,0
1993,34,1979-12-03T00:00:00Z,R/34/93N,0,0,0,1,0,0
1994,34,1979-12-03T00:00:00Z,R/34/93P,1,0,0,0,0,0
1995,34,1979-12-03T00:00:00Z,R/34/93Q,0,0,0,0,0,1
1996,34,1979-12-01T00:00:00Z,R/34/93R,0,0,0,1,0,0
1997,34,1979-12-04T00:00:00Z,R/34/94,0,0,0,0,1,0
1998,34,1979-12-04T00:00:00Z,R/34/95,0,0,0,0,1,0
1999,34,1979-12-02T00:00:00Z,R/34/192,0,0,0,0,1,0
2000,34,1979-12-02T00:00:00Z,R/34/73,0,1,0,0,0,0
2001,34,1979-12-02T00:00:00Z,R/34/76A,0,1,1,0,0,0
2002,34,1979-12-02T00:00:00Z,R/34/77,1,1,1,0,0,0
2003,34,1979-12-02T00:00:00Z,R/34/78,0,1,1,0,0,0
2004,34,1979-12-02T00:00:00Z,R/34/80A,0,0,0,0,0,0
2005,34,1979-12-02T00:00:00Z,R/34/80B,0,0,0,0,0,0
2006,34,1979-12-02T00:00:00Z,R/34/83B,0,0,1,0,0,0
2007,34,1979-12-02T00:00:00Z,R/34/83E,0,0,0,0,0,0
2008,34,1979-12-02T00:00:00Z,R/34/83G,0,1,1,0,0,0
2009,34,1979-12-02T00:00:00Z,R/34/83J,0,1,1,0,0,0
2010,34,1979-12-02T00:00:00Z,R/34/84,0,1,1,0,0,0
2011,34,1979-12-02T00:00:00Z,R/34/85,0,1,1,0,0,0
2012,34,1979-12-02T00:00:00Z,R/34/86,0,1,1,0,0,0
2013,34,1979-12-02T00:00:00Z,R/34/87C,0,1,0,0,0,0
2014,34,1979-12-02T00:00:00Z,R/34/87D,0,1,1,0,0,0
2015,34,1979-12-02T00:00:00Z,R/34/87E,0,0,1,0,0,0
2016,34,1979-12-02T00:00:00Z,R/34/88,0,1,1,0,0,0
2017,34,1979-12-02T00:00:00Z,R/34/89,1,1,0,0,0,0
2018,34,1979-12-05T00:00:00Z,R/34/100,0,0,0,0,1,0
2019,34,1979-12-05T00:00:00Z,R/34/101,0,0,0,0,0,0
2020,34,1979-12-05T00:00:00Z,R/34/103,0,0,0,0,1,0
2021,34,1979-11-03T00:00:00Z,R/34/29,1,0,0,0,0,0
2022,34,1979-11-03T00:00:00Z,R/34/52A,1,0,0,0,0,0
2023,34,1979-11-03T00:00:00Z,R/34/52C,1,0,0,0,0,0
2024,34,1979-11-03T00:00:00Z,R/34/52E,1,0,0,0,0,0
2025,34,1979-11-03T00:00:00Z,R/34/52F,1,0,0,0,0,0
2026,34,1979-12-03T00:00:00Z,R/34/90A,1,0,0,1,0,0
2027,34,1979-12-03T00:00:00Z,R/34/90B,1,0,0,1,0,0
2028,34,1979-12-03T00:00:00Z,R/34/90C,1,0,0,0,1,0
2029,34,1979-12-03T00:00:00Z,R/34/91,0,0,0,0,0,0
2030,34,1979-11-02T00:00:00Z,R/34/55,0,0,0,0,0,1
2031,34,1979-12-05T00:00:00Z,R/34/113,1,0,0,0,1,0
2032,34,1979-12-05T00:00:00Z,R/34/133,1,0,0,0,0,0
2033,34,1979-12-05T00:00:00Z,R/34/136,1,0,0,0,1,1
2034,34,1979-12-02T00:00:00Z,R/34/184,0,0,0,0,0,0
2035,34,1979-12-03T00:00:00Z,R/34/197,0,0,0,0,0,0
2036,34,1979-12-03T00:00:00Z,R/34/198,0,0,0,0,0,1
2037,34,1979-12-03T00:00:00Z,R/34/199,0,0,0,0,0,0
2038,34,1979-12-03T00:00:00Z,R/34/209,0,0,0,0,0,1
2039,34,1979-12-03T00:00:00Z,R/34/211,0,0,0,0,0,1
2040,34,1979-12-03T00:00:00Z,R/34/216,0,0,0,0,0,0
2041,34,1979-11-02T00:00:00Z,R/34/24,0,0,0,0,0,1
2042,34,1979-11-02T00:00:00Z,R/34/27,0,0,0,1,0,0
2043,34,1979-11-03T00:00:00Z,R/34/44,0,0,0,0,1,0
2044,34,1979-11-03T00:00:00Z,R/34/46,0,0,0,1,0,0
2045,34,1979-11-03T00:00:00Z,R/34/47,0,0,0,1,0,0
2046,34,1979-11-03T00:00:00Z,R/34/48,0,0,0,1,0,0
2047,34,1979-12-01T00:00:00Z,R/34/158,0,0,0,1,1,0
2048,34,1979-12-01T00:00:00Z,R/34/160,1,0,0,1,1,0
2049,34,1979-12-01T00:00:00Z,R/34/172,0,0,0,0,0,1
2050,34,1979-12-01T00:00:00Z,R/34/176,0,0,0,0,0,0
2051,34,1979-12-01T00:00:00Z,R/34/179,0,0,0,1,0,0
2052,34,1979-12-02T00:00:00Z,R/34/180,0,0,0,1,0,0
2053,34,1979-11-01T00:00:00Z,R/34/33,0,0,0,0,1,0
2054,34,1979-11-01T00:00:00Z,R/34/37,0,0,0,0,1,0
2055,34,1979-11-01T00:00:00Z,R/34/38,0,0,0,0,1,0
2056,34,1979-11-01T00:00:00Z,R/34/40,0,0,0,0,1,0
2057,34,1979-11-01T00:00:00Z,R/34/41,0,0,0,0,1,0
2058,34,1979-11-01T00:00:00Z,R/34/42,0,0,0,0,1,0
2059,34,1979-10-06T00:00:00Z,R/34/6A,0,0,0,0,0,0
2060,34,1979-10-06T00:00:00Z,R/34/7A,0,0,0,0,0,0
2061,34,1979-12-01T00:00:00Z,R/34/7B,0,0,0,0,0,0
2062,34,1979-12-01T00:00:00Z,R/34/7C,0,0,0,0,0,0
2063,34,1979-12-01T00:00:00Z,R/34/7D,0,0,0,0,0,0
2064,34,1979-12-01T00:00:00Z,R/34/9B,1,0,0,0,0,0
2065,34,1979-12-01T00:00:00Z,R/34/9C,1,0,0,0,0,0
2066,34,1979-12-01T00:00:00Z,R/34/9D,1,0,0,0,0,0
2067,34,1979-12-01T00:00:00Z,R/34/9E,1,0,0,0,0,0
2068,34,1979-12-01T00:00:00Z,R/34/165,0,0,0,0,0,0
2069,34,1979-12-01T00:00:00Z,R/34/166,0,0,0,0,0,0
2070,34,1979-12-04T00:00:00Z,R/34/219,0,0,0,0,0,0
2071,34,1979-12-04T00:00:00Z,R/34/220,0,0,0,0,0,0
2072,34,1979-12-04T00:00:00Z,R/34/221,0,0,0,0,0,0
2073,34,1979-12-04T00:00:00Z,R/34/222A,0,0,0,0,0,0
2074,34,1979-12-04T00:00:00Z,R/34/222C,0,0,0,0,0,0
2075,34,1979-12-04T00:00:00Z,R/34/223A,0,0,0,0,0,0
2076,34,1979-12-04T00:00:00Z,R/34/223B,0,0,0,0,0,0
2077,34,1979-12-04T00:00:00Z,R/34/227,0,0,0,0,0,1
2078,34,1979-12-04T00:00:00Z,R/34/229,0,0,0,1,0,0
2079,34,1979-12-04T00:00:00Z,R/34/230A,0,0,0,0,0,0
2080,34,1979-12-04T00:00:00Z,R/34/230C,0,0,0,0,0,0
2081,34,1979-12-04T00:00:00Z,R/34/231,0,0,0,0,0,0
2082,34,1979-12-04T00:00:00Z,R/34/232,0,0,0,0,0,0
2083,34,1979-12-04T00:00:00Z,R/34/233/I,0,0,0,0,0,0
2084,34,1979-12-04T00:00:00Z,R/34/233/IX,0,0,0,0,0,0
2085,34,1979-12-04T00:00:00Z,R/34/233/XI,0,0,0,0,0,0
2086,34,1979-12-04T00:00:00Z,R/34/233/XII,0,0,0,0,0,0
2087,34,1979-12-04T00:00:00Z,R/34/233/XIV,0,0,0,0,0,0
2088,34,1979-11-03T00:00:00Z,R/34/13,0,0,0,0,0,0
2089,34,1979-12-01T00:00:00Z,R/34/145,0,0,0,0,1,0
2090,34,1979-12-01T00:00:00Z,R/34/147,0,0,0,0,0,0
2091,34,1979-12-01T00:00:00Z,R/34/150,0,0,0,0,0,1
2092,34,1979-12-02T00:00:00Z,R/34/422,0,1,1,0,0,0
2093,34,1979-12-03T00:00:00Z,R/34/449,0,0,0,0,0,0
2197,36,1981-09-01T00:00:00Z,R/36/3,0,0,0,0,0,0
2198,36,1981-10-01T00:00:00Z,R/36/5,0,0,0,0,0,0
2199,36,1981-10-07T00:00:00Z,R/36/7,0,0,1,0,0,0
2200,36,1981-11-04T00:00:00Z,R/36/25,0,1,0,0,0,0
2201,36,1981-11-06T00:00:00Z,R/36/27,1,0,0,0,0,0
2202,36,1981-11-04T00:00:00Z,R/36/34,0,0,0,0,1,0
2203,36,1981-11-04T00:00:00Z,R/36/39,0,0,0,0,0,0
2204,36,1981-12-05T00:00:00Z,R/36/68,0,0,0,0,1,0
2205,36,1981-12-05T00:00:00Z,R/36/69,0,0,0,0,1,0
2206,36,1981-12-07T00:00:00Z,R/36/105,0,0,0,0,1,0
2207,36,1981-12-07T00:00:00Z,R/36/120A,1,0,0,1,0,0
2208,36,1981-12-07T00:00:00Z,R/36/120B,1,0,0,1,0,0
2209,36,1981-12-07T00:00:00Z,R/36/120C,1,0,0,0,0,0
2210,36,1981-12-07T00:00:00Z,R/36/120D,1,0,0,0,1,0
2211,36,1981-12-07T00:00:00Z,R/36/120E,1,0,0,0,0,0
2212,36,1981-12-07T00:00:00Z,R/36/120F,1,0,0,0,0,0
2213,36,1981-12-07T00:00:00Z,R/36/121A,0,0,0,0,1,0
2214,36,1981-12-07T00:00:00Z,R/36/121B,0,0,0,0,1,0
2215,36,1981-12-07T00:00:00Z,R/36/121C,0,0,0,0,1,0
2216,36,1981-12-07T00:00:00Z,R/36/121D,0,0,0,0,0,0
2217,36,1981-12-07T00:00:00Z,R/36/121E,0,0,0,0,0,0
2218,36,1981-12-07T00:00:00Z,R/36/121F,0,0,0,0,0,0
2219,36,1981-12-07T00:00:00Z,R/36/172A,0,0,0,0,0,0
2220,36,1981-12-07T00:00:00Z,R/36/172B,0,0,0,0,0,0
2221,36,1981-12-07T00:00:00Z,R/36/172C,0,0,0,0,0,0
2222,36,1981-12-07T00:00:00Z,R/36/172D,0,0,0,0,0,0
2223,36,1981-12-07T00:00:00Z,R/36/172E,1,1,0,0,0,0
2224,36,1981-12-07T00:00:00Z,R/36/172F,0,0,0,0,0,0
2225,36,1981-12-07T00:00:00Z,R/36/172G,0,0,0,0,0,0
2226,36,1981-12-07T00:00:00Z,R/36/172H,0,0,0,0,0,0
2227,36,1981-12-07T00:00:00Z,R/36/172I,0,0,0,1,0,0
2228,36,1981-12-07T00:00:00Z,R/36/172K,0,0,0,1,0,0
2229,36,1981-12-07T00:00:00Z,R/36/172L,0,0,0,0,0,0
2230,36,1981-12-07T00:00:00Z,R/36/172M,1,1,0,0,0,0
2231,36,1981-12-07T00:00:00Z,R/36/172N,0,0,0,1,0,0
2232,36,1981-12-07T00:00:00Z,R/36/172O,0,0,0,0,0,1
2233,36,1981-12-07T00:00:00Z,R/36/226A,1,0,0,0,1,0
2234,36,1981-12-07T00:00:00Z,R/36/226B,1,0,0,0,1,0
2235,36,1981-12-06T00:00:00Z,R/36/84,0,1,1,0,0,0
2236,36,1981-12-06T00:00:00Z,R/36/86A,0,1,1,0,0,0
2237,36,1981-12-06T00:00:00Z,R/36/86B,0,1,1,0,0,0
2238,36,1981-12-06T00:00:00Z,R/36/87B,1,1,1,0,0,0
2239,36,1981-12-06T00:00:00Z,R/36/88,0,1,1,0,0,0
2240,36,1981-12-06T00:00:00Z,R/36/89,0,0,1,0,0,0
2241,36,1981-12-06T00:00:00Z,R/36/92C,0,0,1,0,0,0
2242,36,1981-12-06T00:00:00Z,R/36/92D,0,0,1,0,0,0
2243,36,1981-12-06T00:00:00Z,R/36/92E,0,1,0,0,0,0
2244,36,1981-12-06T00:00:00Z,R/36/92F,0,0,1,0,0,0
2245,36,1981-12-06T00:00:00Z,R/36/92H,0,0,1,0,0,0
2246,36,1981-12-06T00:00:00Z,R/36/92I,0,1,1,0,0,0
2247,36,1981-12-06T00:00:00Z,R/36/92J,0,1,1,0,0,0
2248,36,1981-12-06T00:00:00Z,R/36/92K,0,1,1,0,0,0
2249,36,1981-12-06T00:00:00Z,R/36/94,0,1,1,0,0,0
2250,36,1981-12-06T00:00:00Z,R/36/95,0,1,0,0,0,0
2251,36,1981-12-06T00:00:00Z,R/36/96A,0,0,1,0,0,0
2252,36,1981-12-06T00:00:00Z,R/36/96B,0,0,1,0,0,0
2253,36,1981-12-06T00:00:00Z,R/36/96C,0,0,1,0,0,0
2254,36,1981-12-06T00:00:00Z,R/36/97A,0,0,1,0,0,0
2255,36,1981-12-06T00:00:00Z,R/36/97C,0,0,1,0,0,0
2256,36,1981-12-06T00:00:00Z,R/36/97E,0,1,1,0,0,0
2257,36,1981-12-06T00:00:00Z,R/36/97G,0,1,0,0,0,0
2258,36,1981-12-06T00:00:00Z,R/36/97J,0,0,1,0,0,0
2259,36,1981-12-06T00:00:00Z,R/36/97K,0,0,1,0,0,0
2260,36,1981-12-06T00:00:00Z,R/36/98,1,1,0,0,0,0
2261,36,1981-12-06T00:00:00Z,R/36/99,0,1,1,0,0,0
2262,36,1981-12-06T00:00:00Z,R/36/100,0,1,1,0,0,0
2263,36,1981-12-06T00:00:00Z,R/36/102,0,0,1,0,0,0
2264,36,1981-12-06T00:00:00Z,R/36/103,0,0,0,0,0,0
2265,36,1981-12-06T00:00:00Z,R/36/104,0,0,0,0,0,0
2266,36,1981-10-01T00:00:00Z,R/36/15,1,0,0,0,0,0
2267,36,1981-12-06T00:00:00Z,R/36/146A,1,0,0,0,0,0
2268,36,1981-12-06T00:00:00Z,R/36/146B,1,0,0,1,1,0
2269,36,1981-12-06T00:00:00Z,R/36/146C,1,0,0,0,0,0
2270,36,1981-12-06T00:00:00Z,R/36/146F,1,0,0,0,0,0
2271,36,1981-12-06T00:00:00Z,R/36/146G,1,0,0,0,0,0
2272,36,1981-12-06T00:00:00Z,R/36/146H,1,0,0,0,0,0
2273,36,1981-12-06T00:00:00Z,R/36/147A,1,0,0,1,1,0
2274,36,1981-12-06T00:00:00Z,R/36/147B,1,0,0,0,1,0
2275,36,1981-12-06T00:00:00Z,R/36/147C,1,0,0,0,1,0
